DARACOD;AREA;REPUESTAS;Nota directa;Nota transformada;Aciertos;Errores;Blancos;Dobles;PRUEBA;
163387;2;EAAEBDBDACBCBEDCCCAEADBACACEBECABABDDEDBDDDCDCBBEDCDEBEBCEDDBADBBCECBACBDACBADBAEAEECACBEADCDBBBCCAB;229,73000;0,00000;39;61;0;0;EAAEBDBDACBCBEDCCCAEADBACACEBECABABDDEDBDDDCDCBBEDCDEBEBCEDDBADBBCECBACBDACBADBAEAEECACBEADCDBBBCCAB;
163388;2;AADAEBCDACDABCBAABCEACDACCDEDCCABDDBCECBBCCCBABEBDBBEACACBDADCBA?ABEBCBADCABEA BBDAEA BBD AA CABCBDC;242,22000;0,00000;41;54;4;1;AADAEBCDACDABCBAABCEACDACCDEDCCABDDBCECBBCCCBABEBDBBEACACBDADCBA?ABEBCBADCABEA.BBDAEA.BBD.AA.CABCBDC;
168268;2;CDCABBBDBCAEEABEACDECCBBBABABCAABABACEBACECADDDEDACBBAEBBECDCBECBDDBBABBCDEDADADABAEBBDACBCACDBEECCB;150,82000;0,00000;26;74;0;0;CDCABBBDBCAEEABEACDECCBBBABABCAABABACEBACECADDDEDACBBAEBBECDCBECBDDBBABBCDEDADADABAEBBDACBCACDBEECCB;
163380;2;ADEBEADCEABDCEBBACCEDAAAACBEBEDAEADBEECAADBEBABDAECECBEBDCBECBBBB DBADCCAEAEDEBDEDEDCBDCBEACDBECBABA;150,89000;0,00000;26;73;1;0;ADEBEADCEABDCEBBACCEDAAAACBEBEDAEADBEECAADBEBABDAECECBEBDCBECBBBB.DBADCCAEAEDEBDEDEDCBDCBEACDBECBABA;
163448;2;C AA  EEAA  B B   CE ADE BCEABAEEEBEA   A CBBAAEDA  D ABEACCCDACBEBD D B  AEB CBCCEBCBC AB BAAADBCDA;91,87000;0,00000;16;59;25;0;C.AA..EEAA..B.B...CE.ADE.BCEABAEEEBEA...A.CBBAAEDA..D.ABEACCCDACBEBD.D.B..AEB.CBCCEBCBC.AB.BAAADBCDA;
163381;2;DABDADCDADACEDAAACDEBBAA  AEBECDBADEAEDEC DEBC D EB     B B BACABDED  A  CEBAAB  DBAA BAEDADCBDAAAAC;182,50000;0,00000;31;50;19;0;DABDADCDADACEDAAACDEBBAA..AEBECDBADEAEDEC.DEBC.D.EB.....B.B.BACABDED..A..CEBAAB..DBAA.BAEDADCBDAAAAC;
163379;2;EBBDCDECACDCAEBCAA E   B  CE  D BBBEBE    D  B   BDC C A    A   BDDCA BAACABEABBB  E    C DDDADCABAB;159,34000;0,00000;27;38;35;0;EBBDCDECACDCAEBCAA.E...B..CE..D.BBBEBE....D..B...BDC.C.A....A...BDDCA.BAACABEABBB..E....C.DDDADCABAB;
163378;2;ABBAEAEC?ABCCBBAACCEDAEAEBEEBECABABABEDBADCCBCAECBCBACECACEECBCEBCDECABBAADDAABDECEDCACAAACDCBBADAED;241,94000;0,00000;41;58;0;1;ABBAEAEC?ABCCBBAACCEDAEAEBEEBECABABABEDBADCCBCAECBCBACECACEECBCEBCDECABBAADDAABDECEDCACAAACDCBBADAED;
163384;2;EACDCDCDECDD B  CCDEAADAB  BA CD   BA DBACBABCBEDE   CEAEACA  CABBAE  BBDCEBDAEDBBCCAAC CBADABBCBCCC;194,57000;0,00000;33;49;18;0;EACDCDCDECDD.B..CCDEAADAB..BA.CD...BA.DBACBABCBEDE...CEAEACA..CABBAE..BBDCEBDAEDBBCCAAC.CBADABBCBCCC;
163377;2;EAADBCDCECEDBBBACBBEAEEA  C BECABACBCEDBADCCBCAEAABDCCECACEECBDEBCDCAABBEBADEDECBCEDCA AAACDEBB DBA ;302.57000;0,00000;46;48;6;0;EAADBCDCECEDBBBACBBEAEEA..C.BECABACBCEDBADCCBCAEAABDCCECACEECBDEBCDCAABBEBADEDECBCEDCA.AAACDEBB.DBA.;
163353;2;EABCDDCBEACEBABBACDEAEAAEEDEBEBCBE CDEDBAEECBEECADBCEBCBCEBEADCEAEDEBEABEAAEADBAECEACB BBEACBCBEADAC;175,24000;0,00000;30;68;2;0;EABCDDCBEACEBABBACDEAEAAEEDEBEBCBE.CDEDBAEECBEECADBCEBCBCEBEADCEAEDEBEABEAAEADBAECEACB.BBEACBCBEADAC;
163376;2;AACAEDBDADCECBBBDDAEACBBCEEEBECDDABEDEDBBEDABEBBAACDDCCBBADDDCCCBDDCEDBACCAECDBDBCECCADCCACBDABDAECC;181,17000;0,00000;31;69;0;0;AACAEDBDADCECBBBDDAEACBBCEEEBECDDABEDEDBBEDABEBBAACDDCCBBADDDCCCBDDCEDBACCAECDBDBCECCADCCACBDABDAECC;
163397;2;EACCBACCACBCBEDECBAEAAEAEACEDEBCDACBBEDBBCBDBEEDCBCDDCBCBAECBDCDBAEEDBBCDDABEDABBEBDCBEBDE CBDBEAABC;235,87000;0,00000;40;59;1;0;EACCBACCACBCBEDECBAEAAEAEACEDEBCDACBBEDBBCBDBEEDCBCDDCBCBAECBDCDBAEEDBBCDDABEDABBEBDCBEBDE.CBDBEAABC;
163375;2;EBCAADECECBCCEBBACBE CEAACAEBECBEAAEAEDBADEEDDBDAEBEDBEADADECAEABCDDCBBB ACBEEEAECEDCA ABACEDBBCACCD;163,17000;0,00000;28;69;3;0;EBCAADECECBCCEBBACBE.CEAACAEBECBEAAEAEDBADEEDDBDAEBEDBEADADECAEABCDDCBBB.ACBEEEAECEDCA.ABACEDBBCACCD;
163374;2;AADADECCEDDDCDD DDCEA CECACEBECBEAEDEEDCEBDEDCEECABCCBBDBABCEABBCDDABBADACADDAAAEEBECE EBCDCCCCDDCDD;193,52000;0,00000;33;64;3;0;AADADECCEDDDCDD.DDCEA.CECACEBECBEAEDEEDCEBDEDCEECABCCBBDBABCEABBCDDABBADACADDAAAEEBECE.EBCDCCCCDDCDD;
163373;2;DABBBDBCACBEBCBBBBEEACBACABEBECDBABBEEBBDBBBBBEEAAEDCBABAAECBBBEBACEBAABDCCCDDACEBCACBECBBEDACBAEAAB;223,66000;0,00000;38;62;0;0;DABBBDBCACBEBCBBBBEEACBACABEBECDBABBEEBBDBBBBBEEAAEDCBABAAECBBBEBACEBAABDCCCDDACEBCACBECBBEDACBAEAAB;
163354;2; AAD B E C  EBBBAD E D A   E ECA  E  E            C                                                 ;77,37000;0,00000;13;9;78;0;.AAD.B.E.C..EBBBAD.E.D.A...E.ECA..E..E............C.................................................;
163400;2;AAABCCCDABBCCCDCACCCDCCACCCDCECCCCCECECCCCDCCCACCACCCCACDCCABBCCBCDCCBCBCCADCAAACCECCCCAECDDDCBCCABC;193,31000;0,00000;33;67;0;0;AAABCCCDABBCCCDCACCCDCCACCCDCECCCCCECECCCCDCCCACCACCCCACDCCABBCCBCDCCBCBCCADCAAACCECCCCAECDDDCBCCABC;
163372;2;EEDAEDEAADDACEBACCCEECCAEACEBECABABECEBAEBAAEEAABBBCABEDACABBDCDACBDDDABEAABEDADCDADACDAEEBCBABEBDBD;205,45000;0,00000;35;65;0;0;EEDAEDEAADDACEBACCCEECCAEACEBECABABECEBAEBAAEEAABBBCABEDACABBDCDACBDDDABEAABEDADCDADACDAEEBCBABEBDBD;
163398;2;D BBCD CA DE CBBDDEEEABDCCC DAEAEAB EADAEAEDBABDCBBCDAAACEEADBADBBCABBABADAAEEDDEACCBAB BBBACBBAAEA ;114,96000;0,00000;20;72;8;0;D.BBCD.CA.DE.CBBDDEEEABDCCC.DAEAEAB.EADAEAEDBABDCBBCDAAACEEADBADBBCABBABADAAEEDDEACCBAB.BBBACBBAAEA.;
163370;2;DABDBACCACDECEBECCDEAEAACACEAECACACBDEEBAEBBBBCCBADDCDEBDBBDCCDDBADEDCCBCCABADADEABBABBADBCACCBDCEAC;241,87000;0,00000;41;59;0;0;DABDBACCACDECEBECCDEAEAACACEAECACACBDEEBAEBBBBCCBADDCDEBDBBDCCDDBADEDCCBCCABADADEABBABBADBCACCBDCEAC;
163371;2;DADCBECDADDECDDDCBCEADEACCCBBECABACEDDCBCCDCCCCECEBECCECCDCBCBCABADEACCCCCAEECBDCDCCCCCDDABDACCADDDE;320,78000;0,00000;54;46;0;0;DADCBECDADDECDDDCBCEADEACCCBBECABACEDDCBCCDCCCCECEBECCECCDCBCBCABADEACCCCCAEECBDCDCCCCCDDABDACCADDDE;
163369;2;EDCDCDCDACCACBBDACAECCCCCAAECECAB  BBBBBAEEEEEECCACCCCCACAACEEEEEEEECCBACCCDEDECBDBBBBBBBBBBBBBAABAA;223,80000;0,00000;38;60;2;0;EDCDCDCDACCACBBDACAECCCCCAAECECAB..BBBBBAEEEEEECCACCCCCACAACEEEEEEEECCBACCCDEDECBDBBBBBBBBBBBBBAABAA;
163367;2;DCCBEBACAAACCBBBAC EE A CACEBEB BADECEBAC CD A  C BAEBDCBEBD CEB  CC  BA EAEEDA ECDBEDA E BCCAEBCACE;133,87000;0,00000;23;59;18;0;DCCBEBACAAACCBBBAC.EE.A.CACEBEB.BADECEBAC.CD.A..C.BAEBDCBEBD.CEB..CC..BA.EAEEDA.ECDBEDA.E.BCCAEBCACE;
163435;4;AADDCEEAAABBDAC AAAEB E  ECE EAE EEAAEDAE ECEAB DDBBE CBEBEEBDEEEABDAEABCBEAADDDDCBEBCEDA EEDACEADAA;151,52000;0,00000;26;64;10;0;AADDCEEAAABBDAC.AAAEB.E..ECE.EAE.EEAAEDAE.ECEAB.DDBBE.CBEBEEBDEEEABDAEABCBEAADDDDCBEBCEDA.EEDACEADAA;
163432;4;BACADCEABDDEBCDCACCECAEDACADCDEAEADBCBAECBDDACBADABCBADEBEBAAABADBBBACACEADAEDBCCEBDAEDBBCAEBDCAACDB;138,68000;0,00000;24;76;0;0;BACADCEABDDEBCDCACCECAEDACADCDEAEADBCBAECBDDACBADABCBADEBEBAAABADBBBACACEADAEDBCCEBDAEDBBCAEBDCAACDB;
163433;4;CAACEBECADBCECBCECAEADBCDBEEBCCDEAEEAEDB EBADBADEAAEBCEEEBCBECDBEABDAEDACBDDDDEBAEB BCBBDCDBDCAADDAC;235,94000;0,00000;40;58;2;0;CAACEBECADBCECBCECAEADBCDBEEBCCDEAEEAEDB.EBADBADEAAEBCEEEBCBECDBEABDAEDACBDDDDEBAEB.BCBBDCDBDCAADDAC;
163434;4;EBCEBCBCABDEBEBDAD E A CD ACD C BEBABCAE B DB BC  BEBCADEAECBBBCEEBDCDBECB EBAAADCBEBE AABEADAA ECED;133,59000;0,00000;23;63;14;0;EBCEBCBCABDEBEBDAD.E.A.CD.ACD.C.BEBABCAE.B.DB.BC..BEBCADEAECBBBCEEBDCDBECB.EBAAADCBEBE.AABEADAA.ECED;
163437;4;BEBEDCECABDADCCCADCEDAECBADEABCADCAEDBBAAECDABCBAABEAADDDBCBBEADEDEBCCACEABEAAECBCBDBECBDBEEDEAEADBA;138,68000;0,00000;24;76;0;0;BEBEDCECABDADCCCADCEDAECBADEABCADCAEDBBAAECDABCBAABEAADDDBCBBEADEDEBCCACEABEAAECBCBDBECBDBEEDEAEADBA;
163436;4;ABBADCEAAABEBABCACCEABABAAEECEC CDBEBEACBABABBEDBDAEACCACBDBEADEABABAEDBCBEDBAAECADEABEABABDDAABBADA;163,03000;0,00000;28;71;1;0;ABBADCEAAABEBABCACCEABABAAEECEC.CDBEBEACBABABBEDBDAEACCACBDBEADEABABAEDBCBEDBAAECADEABEABABDDAABBADA;
163439;4;CDAEACCABDDCADBBACEEDECDCDCCBCCABABBAECBBECCBCBCAEEBDACBEBCBDABDEABBDEDCCBEADAEBBEBEECABACBCDAEEBBCE;181,17000;0,00000;31;69;0;0;CDAEACCABDDCADBBACEEDECDCDCCBCCABABBAECBBECCBCBCAEEBDACBEBCBDABDEABBDEDCCBEADAEBBEBEECABACBCDAEEBBCE;
163438;4;DBBEBA DAAD C BCCCD   BE AEEB DE ACBDA   E  DCB BDBBDCDEEBDBCABDEAADDEAECACDAACABEBEEBEDAEE DAABAEAB;182,29000;0,00000;31;53;16;0;DBBEBA.DAAD.C.BCCCD...BE.AEEB.DE.ACBDA...E..DCB.BDBBDCDEEBDBCABDEAADDEAECACDAACABEBEEBEDAEE.DAABAEAB;
163440;4;CBBBBB DAADEBBBCAADE  BE A EB D BACEDA B E    B BDBBACDBEBDBCADBEAADAEAECACDAABBCE  BBCDBEECDAEBACAB;170,15000;0,00000;29;55;16;0;CBBBBB.DAADEBBBCAADE..BE.A.EB.D.BACEDA.B.E....B.BDBBACDBEBDBCADBEAADAEAECACDAABBCE..BBCDBEECDAEBACAB;
163441;4;CAAE D  E E CBCDAB E  BDCCCECCCA C   C CBE ABCEAAABBABCE  CBAADCE CDDDCCCBEBBAEBAEB EE A AA DEBAAEDB;152,29000;0,00000;26;53;21;0;CAAE.D..E.E.CBCDAB.E..BDCCCECCCA.C...C.CBE.ABCEAAABBABCE..CBAADCE.CDDDCCCBEBBAEBAEB.EE.A.AA.DEBAAEDB;
163442;4;ABDACCEBCAAACEBDACDEDCBEAABEBEAAEABABEB DBCAEDB CCBCAEBBDBDBCEBAEABDDCDDCBBBBDEECEBEEDADDAEBDCAEACDD;223,80000;0,00000;38;60;2;0;ABDACCEBCAAACEBDACDEDCBEAABEBEAAEABABEB.DBCAEDB.CCBCAEBBDBDBCEBAEABDDCDDCBBBBDEECEBEEDADDAEBDCAEACDD;
163443;4;AAAAABCCAAAEAAACDCCEDADBEBEEBDCEEADAEEBCDBBCDCBDBBEEEEEEEBEEEBDDDCBDDEDDCEBBBADDCEEEAEEBDEECDACABAAA;120,47000;0,00000;21;79;0;0;AAAAABCCAAAEAAACDCCEDADBEBEEBDCEEADAEEBCDBBCDCBDBBEEEEEEEBEEEBDDDCBDDEDDCEBBBADDCEEEAEEBDEECDACABAAA;
163445;4;DAADECBCAAACACBDACAEABCAEDAEBCCAAADACCACBBEEEBEDBDADDCEBEBDBABEDEAABADDBCBAEAEBBECBEEAADBAABDAAADCAB;199,38000;0,00000;34;66;0;0;DAADECBCAAACACBDACAEABCAEDAEBCCAAADACCACBBEEEBEDBDADDCEBEBDBABEDEAABADDBCBAEAEBBECBEEAADBAABDAAADCAB;
163444;4;EAADCDECACECCCBBACAB   A DAEBABADA EDEB   AD  A BDABBCDEDBEBAABAEADDCEABCBECDEEACEE ACABBACEDADAACDB;230,57000;0,00000;39;49;12;0;EAADCDECACECCCBBACAB...A.DAEBABADA.EDEB...AD..A.BDABBCDEDBEBAABAEADDCEABCBECDEEACEE.ACABBACEDADAACDB;
163446;4;EBC  D DDDACBEBCACCEC     CBAEC  A   B     B     CAEAD CCEABBCAAAABBBEDECDA  AB BCEEDCBBBA CADADBCDA;122,43000;0,00000;21;51;28;0;EBC..D.DDDACBEBCACCEC.....CBAEC..A...B.....B.....CAEAD.CCEABBCAAAABBBEDECDA..AB.BCEEDCBBBA.CADADBCDA;
163447;4;DBCADBCDDDBDAEDCACCECBDDCCAEBECAEABCAEDAEBEAECDCEBBDAABEEBCBAEEBEABDBDAC BCDAAACCDCEAAEBACBCAABABBBA;205,52000;0,00000;35;64;1;0;DBCADBCDDDBDAEDCACCECBDDCCAEBECAEABCAEDAEBEAECDCEBBDAABEEBCBAEEBEABDBDAC.BCDAAACCDCEAAEBACBCAABABBBA;
163449;4;DAAADBADEDDECABCACCAAAADDDCEBCCDDABEAEBCCCCADEDDADAEDACAEBCBBCEDEAADBCDECEDABABCCCEEDBEDBAECDAAABCDA;175,10000;0,00000;30;70;0;0;DAAADBADEDDECABCACCAAAADDDCEBCCDDABEAEBCCCCADEDDADAEDACAEBCBBCEDEAADBCDECEDABABCCCEEDBEDBAECDAAABCDA;
163450;4;DDAADECCBDDEADCCDCCEAEAEAACDDECCAACAECBAEBDDCEBCAAECABCEABEAAEEEDAADAEDAEABEBADDDBBECEAADBEBAEABAEBD;144,75000;0,00000;25;75;0;0;DDAADECCBDDEADCCDCCEAEAEAACDDECCAACAECBAEBDDCEBCAAECABCEABEAAEEEDAADAEDAEABEBADDDBBECEAADBEBAEABAEBD;
163451;4; AC   DCADE CEBCADCCECC  BCADBDCAEBAECDABCAEDEBDACB EEE  BCBC BBDACD  DCEBCEEDCEEDBDD AD  E DDBDDCDA;133,80000;0,00000;23;60;17;0;.AC...DCADE.CEBCADCCECC..BCADBDCAEBAECDABCAEDEBDACB.EEE..BCBC.BBDACD..DCEBCEEDCEEDBDD.AD..E.DDBDDCDA;
163352;4;BDBCBEBCAECECAACACCEBAACDAEEAAAADBCCCECAEBBBEBDBBDBBCBDBDBCEADDACABDDCDACECECAEBCEBEBAABEAEBDAEDBDBC;175,10000;0,00000;30;70;0;0;BDBCBEBCAECECAACACCEBAACDAEEAAAADBCCCECAEBBBEBDBBDBBCBDBDBCEADDACABDDCDACECECAEBCEBEBAABEAEBDAEDBDBC;
163355;4;A BC   CECB CEDAA        CCE C BE                  CA  DABD  ABBEABDBDECCBDAAA E  C AAE A  EDA EADB ;129,76000;0,00000;22;32;46;0;A.BC...CECB.CEDAA........CCE.C.BE..................CA..DABD..ABBEABDBDECCBDAAA.E..C.AAE.A..EDA.EADB.;
163356;4;DBBBEBCEEDEDEEECACCEBCACADBBBADCEABCDECBBCBABCABAAADDDBCEEDEEABCAEADDEDCECCABABBCEB AACEDAADDEDBCEAB;150,89000;0,00000;26;73;1;0;DBBBEBCEEDEDEEECACCEBCACADBBBADCEABCDECBBCBABCABAAADDDBCEEDEEABCAEADDEDCECCABABBCEB.AACEDAADDEDBCEAB;
163357;4;ADCBDCBBBADECBCAAAABEDACEACEBECCDABEAECBCBBAEADBCDBEACCBEBCCCEBAAABDCDDACBBEABDABEDEEBABBABEEDAABCEB;175,10000;0,00000;30;70;0;0;ADCBDCBBBADECBCAAAABEDACEACEBECCDABEAECBCBBAEADBCDBEACCBEBCCCEBAAABDCDDACBBEABDABEDEEBABBABEEDAABCEB;
163359;4;CBABEDCDCBBEBCCDCCEEAACDBACEBCABEBBAEEBECBCDCCEDCCADBDAECBDBAEBAEABDBCADCEDCAACBECEDCEEBDCCBDAEEACBD;150,82000;0,00000;26;74;0;0;CBABEDCDCBBEBCCDCCEEAACDBACEBCABEBBAEEBECBCDCCEDCCADBDAECBDBAEBAEABDBCADCEDCAACBECEDCEEBDCCBDAEEACBD;
163360;4;EAADAEEAEDDACCBBECDEACEACDAABEDBEADBDEBDEBCEBADCBEDBDBEEBBCB CBAEADCADDDCBECACCEBEC DBECAACCDEBCAEAD;199,52000;0,00000;34;64;2;0;EAADAEEAEDDACCBBECDEACEACDAABEDBEADBDEBDEBCEBADCBEDBDBEEBBCB.CBAEADCADDDCBECACCEBEC.DBECAACCDEBCAEAD;
163363;4;AAAE BECAECEBCBACC EC B EB EB CAEA  AEBEAD EDC AEACED  A BEEABBEEABDADEECDDEDAAA EECCEEDDAEDDEEDECA ;176,15000;0,00000;30;55;15;0;AAAE.BECAECEBCBACC.EC.B.EB.EB.CAEA..AEBEAD.EDC.AEACED..A.BEEABBEEABDADEECDDEDAAA.EECCEEDDAEDDEEDECA.;
163364;4;DAA D  AEE  CEBCDC                                A ADEDEA BD BAEABB DA BC EB A     ACCBB EEADABACAC;93,62000;0,00000;16;34;50;0;DAA.D..AEE..CEBCDC................................A.ADEDEA.BD.BAEABB.DA.BC.EB.A.....ACCBB.EEADABACAC;
163365;4;EABBAAABECD CADBACAEDAE  D ECEEECADECE          DCBCCCBADBEBEEBCEABDCDEAABEAAEEE BBDECADEAAEDCAADBED;242,92000;0,00000;41;44;15;0;EABBAAABECD.CADBACAEDAE..D.ECEEECADECE..........DCBCCCBADBEBEEBCEABDCDEAABEAAEEE.BBDECADEAAEDCAADBED;
163366;4;DABABEECEACEBEBBDCCEABEDEEADECEBEABAAECCCDADCCADEAAEACBEEAEACADAEBADBEDECECEBAABEAEEDAEEDCDCBADAEDCD;169,03000;0,00000;29;71;0;0;DABABEECEACEBEBBDCCEABEDEEADECEBEABAAECCCDADCCADEAAEACBEEAEACADAEBADBEDECECEBAABEAEEDAEEDCDCBADAEDCD;
163368;4;ACDADECCAABDCBBDACEBCDACBEBEDEDAACDECEDBDCBECDDBACAEAECEDAEBCBBBAABDCEDCDEBBDAACBDBEACBDAADCDCBAECEB;156,89000;0,00000;27;73;0;0;ACDADECCAABDCBBDACEBCDACBEBEDEDAACDECEDBDCBECDDBACAEAECEDAEBCBBBAABDCEDCDEBBDAACBDBEACBDAADCDCBAECEB;
163362;4;AABDECCADED CBBBACAC     B EAAADBAB AEDC  A D   BABC  BAEBCBDABBEABABEACCDEAAABABBD DDBDDAD DABDDCAE;194,57000;0,00000;33;49;18;0;AABDECCADED.CBBBACAC.....B.EAAADBAB.AEDC..A.D...BABC..BAEBCBDABBEABABEACCDEAAABABBD.DDBDDAD.DABDDCAE;
163361;4;DBBE  AAA EEBABCCCAE  AAACAEBDCEDCBBCEAEDEECACCDDCA ABD EACBCBEAEADDACD CDBE A B EBEC DD AE DABBECEC;145,73000;0,00000;25;61;14;0;DBBE..AAA.EEBABCCCAE..AAACAEBDCEDCBBCEAEDEECACCDDCA.ABD.EACBCBEAEADDACD.CDBE.A.B.EBEC.DD.AE.DABBECEC;
168259;4;CDBDAABCABBEBDBCACAEDBDCAECDDCEDAADBADDAAEEAEBADEACDBCADDCCBACBAECAEBEDDCEABBABEDCEDEDDECAEADDDBEDBC;169,03000;0,00000;29;71;0;0;CDBDAABCABBEBDBCACAEDBDCAECDDCEDAADBADDAAEEAEBADEACDBCADDCCBACBAECAEBEDDCEABBABEDCEDEDDECAEADDDBEDBC;
162532;5;D CBCCBDA CEACBCCCD          CD C     CB      ACDC ABC CBDC BCABEADACBCCECEDBEBD B            AAABCC;86,85000;0,00000;15;45;40;0;D.CBCCBDA.CEACBCCCD..........CD.C.....CB......ACDC.ABC.CBDC.BCABEADACBCCECEDBEBD.B............AAABCC;
162710;5;BDACE ECAECEBDBADCEADBED E DACECACADA E BDAD BEACEADACEACDBDBEAEDBEDABDCEADBDBDEDBEBCEBDEACADCBCECAD;90,54000;0,00000;16;78;6;0;BDACE.ECAECEBDBADCEADBED.E.DACECACADA.E.BDAD.BEACEADACEACDBDBEAEDBEDABDCEADBDBDEDBEBCEBDEACADCBCECAD;
162531;5;ABBAAA CAA  CCBBABDC B D  B B A C D B A A D   AED CEA EE CBDDBCCBDDACBACB ABDBDB  B    AA BAB BDDAEB;122,57000;0,00000;21;49;30;0;ABBAAA.CAA..CCBBABDC.B.D..B.B.A.C.D.B.A.A.D...AED.CEA.EE.CBDDBCCBDDACBACB.ABDBDB..B....AA.BAB.BDDAEB;
164203;5;EDBAAAACEAADCCBAACCEAAEBDACEEDBECACEBEECAEADBBECABBDAECCEDCECBCCBCAACBBCACABBAAABEBABDBBEDBCCEADABBD;162,96000;0,00000;28;72;0;0;EDBAAAACEAADCCBAACCEAAEBDACEEDBECACEBEECAEADBBECABBDAECCEDCECBCCBCAACBBCACABBAAABEBABDBBEDBCCEADABBD;
162485;5;A ACBDBBEA DBBBCACAEB CA   EBECC A  BE C    A  EBBCAECD E  AEBABBDAAAAACEE DBBEBE   A  BAE   DADEABC;158,85000;0,00000;27;45;28;0;A.ACBDBBEA.DBBBCACAEB.CA...EBECC.A..BE.C....A..EBBCAECD.E..AEBABBDAAAAACEE.DBBEBE...A..BAE...DADEABC;
166542;5;EBBAEDCDACDDBA?DAC E  B DECECEC  ABCAAB D  BDDEABDBACCAADDBCCBCCBCEAEBACADDDBBAEAEBEBDCBBEBAACCDDA  ;206,29000;0,00000;35;53;11;1;EBBAEDCDACDDBA?DAC.E..B.DECECEC..ABCAAB.D..BDDEABDBACCAADDBCCBCCBCEAEBACADDDBBAEAEBEBDCBBEBAACCDDA..;
166543;5;EDBBADADABBCCEBBADAECABDEBCAEEDDBBCECEBBCCEDADEBBDBBAABDCEDBCCEDADEADBAEEDABBEECEECDCDEBBCEDBDCDAADE;181,17000;0,00000;31;69;0;0;EDBBADADABBCCEBBADAECABDEBCAEEDDBBCECEBBCCEDADEBBDBBAABDCEDBCCEDADEADBAEEDABBEECEECDCDEBBCEDBDCDAADE;
166541;5;ADACEACCCABEEACAADAEDAAAEECCCCAEBAAADECBAABDCCEBBECAAADAEEDCCBADBAECDBDEEBAAEAEAAEBAAEDBEEACEDADABAB;156,89000;0,00000;27;73;0;0;ADACEACCCABEEACAADAEDAAAEECCCCAEBAAADECBAABDCCEBBECAAADAEEDCCBADBAECDBDEEBAAEAEAAEBAAEDBEEACEDADABAB;
162756;5;DABCBBCCCDBEA  BDEDEAAAA BAEBDEA AB AEEE C   B C AADAAD C  CABCDB EADA CBAAEBCABDEBE  CD   C DAADDBE;152,36000;0,00000;26;52;22;0;DABCBBCCCDBEA..BDEDEAAAA.BAEBDEA.AB.AEEE.C...B.C.AADAAD.C..CABCDB.EADA.CBAAEBCABDEBE..CD...C.DAADDBE;
162616;5;CDBAAAAAEBDEABBDCCAAADADEAEEECEBAABDDAAAABCDABEDACCAAADEDEDDCBAEDEEADDEBBDABDEBCDDBBDADBAEDABDBADECE;181,17000;0,00000;31;69;0;0;CDBAAAAAEBDEABBDCCAAADADEAEEECEBAABDDAAAABCDABEDACCAAADEDEDDCBAEDEEADDEBBDABDEBCDDBBDADBAEDABDBADECE;
163156;5;EACDBCECEDCECCBDAECADABCEBCAEDCBDADAEABCDCADBDEABCAABEDEABDDDBEDDBDADBEEBAEDBEEDBABDBCBAABDECAADDBBE;181,17000;0,00000;31;69;0;0;EACDBCECEDCECCBDAECADABCEBCAEDCBDADAEABCDCADBDEABCAABEDEABDDDBEDDBDADBEEBAEDBEEDBABDBCBAABDECAADDBBE;
163158;5;  BADCCCAAA BD    AEABEACDEEBEECEABECEEBAC ADEACBECBDCE  ADD BAEB EACAECB  D  EEDEEABC D  CCEDADDABB;176,43000;0,00000;30;51;19;0;..BADCCCAAA.BD....AEABEACDEEBEECEABECEEBAC.ADEACBECBDCE..ADD.BAEB.EACAECB..D..EEDEEABC.D..CCEDADDABB;
162755;5;CDDAAEEECABEAB CAEB B CBA AB ABA A  C B D B C BCDBCAE  DBABBEEBDADEADABBEDABEBADB E CCDBDBDDBDDAEBAB;97,38000;0,00000;17;66;17;0;CDDAAEEECABEAB.CAEB.B.CBA.AB.ABA.A..C.B.D.B.C.BCDBCAE..DBABBEEBDADEADABBEDABEBADB.E.CCDBDBDDBDDAEBAB;
166866;5;EAC  E CCDDEC  E   EA BACACBBECABA   E   AE CEC      C     DC   BA AC  CB       D E       C  D D  CB;190,95000;0,00000;32;15;53;0;EAC..E.CCDDEC..E...EA.BACACBBECABA...E...AE.CEC......C.....DC...BA.AC..CB.......D.E.......C..D.D..CB;
162993;5;ADACDCAAB A BBAAADDDDDEEE ECDDEAEEC AEE  D D AEDBCDBDCDBC E EBCBABCBEDBBE BAAAAAECBC BA EDB BCCDEB  ;54,82000;0,00000;10;74;16;0;ADACDCAAB.A.BBAAADDDDDEEE.ECDDEAEEC.AEE..D.D.AEDBCDBDCDBC.E.EBCBABCBEDBBE.BAAAAAECBC.BA.EDB.BCCDEB..;
163157;5;DCAC  BAEBCEABBCAD EA C EB  B DA A   C  A D ABAECD AD DDEA BCEBBB EABA CA ADDABAAEDBADDBE DCCB DEABE;97,87000;0,00000;17;59;24;0;DCAC..BAEBCEABBCAD.EA.C.EB..B.DA.A...C..A.D.ABAECD.AD.DDEA.BCEBBB.EABA.CA.ADDABAAEDBADDBE.DCCB.DEABE;
162991;5;EDBADADCDDCEADBCCCDEDBDADDBEBACDEABEBEBCAAEDA CEBEABDECAEBEBCBADEDEACADCBEABAEAEDBBEBDCDBCDEDCDBEBBD;144,82000;0,00000;25;74;1;0;EDBADADCDDCEADBCCCDEDBDADDBEBACDEABEBEBCAAEDA.CEBEABDECAEBEBCBADEDEACADCBEABAEAEDBBEBDCDBCDEDCDBEBBD;
